source,sheet_outcome,queue_id,project_name,pto,study_area,poi,county,state,tech_1,mw_1,tech_2,mw_2,tech_3,mw_3,mw_poi,date_received,date_queue,date_cod_requested,date_cod_current_or_actual,status_raw,study_process,date_withdrawn,withdraw_reason
public_queue,withdrawn,646,BRJ,PGAE,,Chaney #1 115kV Tap,FRESNO,CA,solar,8.0,,,,,8.0,2010-08-25,2010-08-25 07:00:00,2013-03-01 08:00:00,2013-03-01 08:00:00,WITHDRAWN,SGIP-TC,2012-07-11 17:49:42,
public_queue,withdrawn,647,ENRICO MATSON 2,PGAE,,Panoche - Oro Loma 115 KV,FRESNO,CA,solar,20.0,,,,,20.0,2010-08-25,2010-08-25 07:00:00,2012-04-01 07:00:00,2012-04-30 07:00:00,WITHDRAWN,SGIP-TC,2012-07-09 07:00:00,
public_queue,withdrawn,648,ORO LOMA 4 ( FKA ENRICO MATSON 4),PGAE,,Panoche-Oro Loma 115kV Tap,FRESNO,CA,solar,20.0,,,,,20.0,2010-08-25,2010-08-25 07:00:00,2012-04-30 07:00:00,2018-12-31 08:00:00,WITHDRAWN,SGIP-TC,2016-11-21 08:00:00,IC Request
public_queue,withdrawn,649,DES,PGAE,,Helm 70kV,FRESNO,CA,solar,11.75,,,,,11.75,2010-08-25,2010-08-25 07:00:00,2013-12-01 08:00:00,2013-12-01 08:00:00,WITHDRAWN,SGIP-TC,2012-07-09 07:00:00,
public_queue,withdrawn,649A,PEABODY JAC,PGAE,,Dixon-Vaca #2 60kV,SOLANO,CA,solar,14.0,,,,,14.0,2010-09-15,2010-10-25 07:00:00,2013-03-01 08:00:00,2013-03-01 08:00:00,WITHDRAWN,SGIP-TC,2012-07-09 07:00:00,
public_queue,withdrawn,650,GRAHAM - WESTLANDS PROJECT,PGAE,,Westlands 138 kV Tap,FRESNO,CA,solar,20.0,,,,,20.0,2010-09-07,2010-09-07 07:00:00,2011-12-25 08:00:00,2011-12-25 08:00:00,WITHDRAWN,SGIP-TC,2011-01-20 08:00:00,
public_queue,withdrawn,650A,SIERRA SOLAR GREENWORKS,SCE,,Lancaster-Purify-Redman 66 kV,LOS ANGELES,CA,solar,20.0,,,,,20.0,2010-09-08,2010-09-08 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,SGIP-TC,2012-04-05 14:50:07,
public_queue,withdrawn,650AC,ORION,PGAE,,Henrietta-Tulare Lake 70kV line,KINGS,CA,solar,20.0,,,,,20.0,2010-09-08,2010-09-08 07:00:00,2012-12-31 08:00:00,2014-12-31 08:00:00,WITHDRAWN,SGIP-TC,2013-05-06 07:00:00,
public_queue,withdrawn,650B,GYPSUM,SCE,,Line to be constructed 1 mile south & tie into SCE 69kV,RIVERSIDE,CA,solar,20.0,,,,,20.0,2010-11-20,2010-09-13 07:00:00,2012-02-28 08:00:00,2012-02-28 08:00:00,WITHDRAWN,SGIP,2010-11-17 08:00:00,
public_queue,withdrawn,651,INDECK YUBA ENERGY CENTER,PGAE,,Nicolaus-Marysville 60kV,YUBA,CA,solar,15.0,,,,,15.0,2010-09-16,2010-09-16 07:00:00,2012-06-01 07:00:00,2012-08-01 07:00:00,WITHDRAWN,SGIP-TC,2012-07-17 07:00:00,
public_queue,withdrawn,652,SOLARPACK PROMO III,PGAE,,Woodward-Sanger 115kV,FRESNO,CA,solar,20.0,,,,,20.0,2010-09-23,2010-09-23 07:00:00,2013-06-15 07:00:00,2013-06-15 07:00:00,WITHDRAWN,SGIP-TC,2012-02-27 08:00:00,
public_queue,withdrawn,653,SOUTH DOME SOLAR,PGAE,,Arco  70 kV,KINGS,CA,solar,20.0,,,,,20.0,2010-09-29,2010-09-29 07:00:00,2013-01-15 08:00:00,2013-01-15 08:00:00,WITHDRAWN,SGIP-TC,2012-08-10 07:00:00,
public_queue,withdrawn,653A,LAS LOMAS SOLAR,PGAE,,Arco Sub 70 kV Bus,KERN,CA,solar,20.0,,,,,20.0,2010-09-29,2010-09-29 07:00:00,2013-01-15 08:00:00,2013-01-15 08:00:00,WITHDRAWN,SGIP-TC,2012-08-10 07:00:00,
public_queue,withdrawn,653BA,RE TEHACHAPI SOLAR 2,SCE,,Kern River-Cummings 66kV,KERN,CA,solar,20.0,,,,,20.0,2010-09-29,2010-09-29 07:00:00,2012-12-31 08:00:00,2012-12-31 08:00:00,WITHDRAWN,SGIP-TC,2012-05-01 07:00:00,
public_queue,withdrawn,653C,BFO PV-18,PGAE,,Taft-Cuyama#1 70kV,SANTA BARBARA,CA,solar,20.0,,,,,20.0,2011-01-25,2010-09-30 07:00:00,2012-07-01 07:00:00,2012-07-01 07:00:00,WITHDRAWN,SGIP,2011-01-28 17:22:28,
public_queue,withdrawn,653D,ANNEDALE SOLAR PROJECT,PGAE,,Panoche-Mendota 115kV,FRESNO,CA,solar,20.0,,,,,20.0,2010-09-30,2010-09-30 07:00:00,2012-01-01 08:00:00,2012-06-01 07:00:00,WITHDRAWN,SGIP-TC,2012-07-09 07:00:00,
public_queue,withdrawn,653E,ROSE SOLAR PROJECT,PGAE,,Helm Sub 70 kV Bus,FRESNO,CA,solar,20.0,,,,,20.0,2010-09-30,2010-09-30 07:00:00,2012-01-03 08:00:00,2014-02-10 08:00:00,WITHDRAWN,SGIP-TC,2013-07-29 07:00:00,
public_queue,withdrawn,653EB,SUNGEN I 20MW SOLAR PV PLANT,PGAE,,Midway 230 KV bus via Midway-La Paloma 230kV #1,KERN,CA,solar,20.0,,,,,20.0,2010-09-30,2010-09-30 07:00:00,2013-05-01 07:00:00,2013-05-01 07:00:00,WITHDRAWN,SGIP-TC,2012-03-06 08:00:00,
public_queue,withdrawn,653EC,ORION KERN COUNTY SOLAR I,PGAE,,Arco Sub 70 kV Bus,KINGS/KERN,CA,solar,20.0,,,,,20.0,2011-03-08,2010-09-30 07:00:00,2012-07-01 07:00:00,2012-07-01 07:00:00,WITHDRAWN,SGIP-TC,2011-03-08 08:00:00,
public_queue,withdrawn,653ED,LANEAST SOLAR FARM (FKA EASTLAND SOLAR FARM),SDGE,,Boulevard East Substation 69 kV,SAN DIEGO,CA,solar,20.0,,,,,20.0,2010-09-30,2010-09-30 07:00:00,2013-10-31 07:00:00,2016-05-31 07:00:00,WITHDRAWN,SGIP-TC,2015-02-13 08:00:00,
public_queue,withdrawn,653EF,SAND CANYON CREEK,SCE,,Cal Cement-Monolith-Windland 66 kV,KERN,CA,solar,20.0,,,,,20.0,2010-10-05,2010-10-05 07:00:00,2011-06-30 07:00:00,2011-06-30 07:00:00,WITHDRAWN,SGIP-TC,2012-03-03 00:01:38,
public_queue,withdrawn,653F,APPARENT FIRST HYBRID,PGAE,,Woodland-Davis 115 kV Line,YOLO,CA,solar,12.0,storage,12.1,,,12.0,2010-10-07,2010-10-13 07:00:00,2012-05-01 07:00:00,2022-05-30 07:00:00,WITHDRAWN,SGIP-TC,2025-04-02 07:00:00,FERC Order
public_queue,withdrawn,653FA,PIUTE #2,SCE,,Lancaster-Little Rock-Piute 66kV,LOS ANGELES,CA,solar,20.0,,,,,20.0,2010-10-13,2010-10-13 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,SGIP-TC,2012-01-24 00:28:27,
public_queue,withdrawn,653FB,PIUTE,SCE,,Lancaster-Little Rock-Piute 66kV,LOS ANGELES,CA,solar,20.0,,,,,20.0,2010-10-13,2010-10-13 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,SGIP-TC,2012-01-24 00:27:32,
public_queue,withdrawn,653G,IFS,PGAE,,Mendota - San Joaquin - Helm 70 KV line,FRESNO,CA,solar,20.0,,,,,20.0,2010-10-20,2010-10-20 07:00:00,2012-12-30 08:00:00,2013-03-01 08:00:00,WITHDRAWN,SGIP-TC,2012-03-06 08:00:00,
public_queue,withdrawn,655,RIO BRAVO SOLAR I,PGAE,,Westpark-Magunden 115 kV,KERN,CA,solar,20.0,,,,,20.0,2011-03-09,2010-11-11 08:00:00,2013-05-02 07:00:00,2013-05-02 07:00:00,WITHDRAWN,SGIP-TC,2011-03-09 08:00:00,
public_queue,withdrawn,656,ELK HILLS,PGAE,,Taft-Elk Hills 70 kV,KERN,CA,solar,10.0,,,,,10.0,2010-11-11,2010-11-11 08:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,SGIP-TC,2011-06-29 07:00:00,
public_queue,withdrawn,657,MERIDIAN & MUNJAR SOLAR PROJECT,PGAE,,Glenn #3 60 kV,BUTTE,CA,solar,20.0,,,,,20.0,2011-03-08,2010-11-12 08:00:00,2012-03-01 08:00:00,2012-03-01 08:00:00,WITHDRAWN,SGIP-TC,2011-01-28 08:00:00,
public_queue,withdrawn,657A,SIERRA VIEW SOLAR IV,SCE,,Antelope-Neenach 66kV,LOS ANGELES,CA,solar,20.0,,,,,20.0,2010-11-15,2010-11-15 08:00:00,2013-12-01 08:00:00,2013-12-20 08:00:00,WITHDRAWN,SGIP-TC,2012-03-02 08:00:00,
public_queue,withdrawn,657B,SIERRA VIEW SOLAR V,SCE,,Goldtown-Corum 66 kV,KERN,CA,solar,20.0,,,,,20.0,2010-11-19,2010-11-19 08:00:00,2013-12-01 08:00:00,2013-12-20 08:00:00,WITHDRAWN,SGIP-TC,2012-03-02 08:00:00,
public_queue,withdrawn,663,DESERT VISTA GREENWORKS B,SCE,,Lancaster-Redman-Purify 66KV,LOS ANGELES,CA,solar,20.0,,,,,20.0,2010-12-15,2010-12-15 08:00:00,2013-07-01 07:00:00,2013-12-31 08:00:00,WITHDRAWN,SGIP-TC,2012-05-03 22:52:54,
public_queue,withdrawn,664,DESERT SUN RANCH,SCE,,Piute Sub 66 kV Bus,LOS ANGELES,CA,solar,20.0,,,,,20.0,2010-12-15,2010-12-15 08:00:00,2012-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,SGIP-TC,2012-03-03 00:05:59,
public_queue,withdrawn,665,GALE AVENUE SOLAR,PGAE,,Coalinga #1-Tornado 70kV line; pole number 4/3,FRESNO,CA,solar,5.0,,,,,5.0,2011-02-25,2011-03-31 07:00:00,2012-01-12 08:00:00,2012-01-12 08:00:00,WITHDRAWN,FT,2012-09-19 07:00:00,
public_queue,withdrawn,666,COLUMBIA SOLAR ENERGY,PGAE,,Pittsburg - Kirker - Columbia Steel 115 KV line,CONTRA COSTA,CA,solar,5.0,,,,,5.0,2011-02-28,2011-03-31 07:00:00,2012-12-31 08:00:00,2012-12-31 08:00:00,WITHDRAWN,FT,2012-10-03 07:00:00,
public_queue,withdrawn,667,ACORN GREENWORKS,SDGE,,Imperial Valley Substation 230kV,IMPERIAL,CA,solar,150.0,,,,,150.0,2011-03-31,2011-03-31 07:00:00,2014-12-31 08:00:00,2021-12-31 08:00:00,WITHDRAWN,C04,2018-06-19 07:00:00,
public_queue,withdrawn,668,ADAME 1,PGAE,,Mendota 115 kV,FRESNO,CA,solar,118.0,,,,,118.0,2011-03-31,2011-03-31 07:00:00,2014-09-01 07:00:00,2014-09-01 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,669,ALTA 15,SCE,,Highwind Substation 230kV Bus,KERN,CA,wind,502.0,,,,,502.0,2011-03-31,2011-03-31 07:00:00,2014-11-15 08:00:00,2014-11-15 08:00:00,WITHDRAWN,C04,2012-03-07 00:36:14,
public_queue,withdrawn,672,APOLLO SOLAR,SCE,,Whirlwind Substation 66kV,KERN,CA,solar,51.2,,,,,51.2,2011-03-31,2011-03-31 07:00:00,2013-03-31 07:00:00,2013-03-31 07:00:00,WITHDRAWN,C04,2011-07-06 07:00:00,
public_queue,withdrawn,673,ARLINGTON VALLEY SOLAR ENERGY II,SDGE,,Hassayampa - N. Gila 500 kV line,MARICOPA,AZ,solar,250.0,,,,,250.0,2011-03-30,2011-03-31 07:00:00,2015-05-01 07:00:00,2015-05-01 07:00:00,WITHDRAWN,C04,2012-03-30 15:50:46,
public_queue,withdrawn,674,AS LH PV 20MW,PGAE,,Arco - Polonios Pass 70kV,KERN,CA,solar,20.0,,,,,20.0,2011-03-31,2011-03-31 07:00:00,2013-11-01 07:00:00,2013-11-01 07:00:00,WITHDRAWN,C04,2012-02-21 08:00:00,
public_queue,withdrawn,675,BELLOTA SOLAR FARM,PGAE,,Bellota - Tesla 230 kV Tap,SAN JOAQUIN,CA,solar,100.0,,,,,100.0,2011-03-31,2011-03-31 07:00:00,2014-06-01 07:00:00,2014-06-01 07:00:00,WITHDRAWN,C04,2012-02-23 08:00:00,
public_queue,withdrawn,676,BIG HORN 30MW PV PROJECT,SDGE,,Borrego Substation 69kV Bus,SAN DIEGO,CA,solar,30.0,,,,,30.0,2011-03-31,2011-03-31 07:00:00,2014-12-31 08:00:00,2014-12-31 08:00:00,WITHDRAWN,C04,2012-02-01 14:45:15,
public_queue,withdrawn,677,"BLACK ROCK 1,2,3,4, & 5,6",SDGE,,Imperial Valley Sub,IMPERIAL,CA,Geothermal,470.0,,,,,470.0,2010-12-15,2011-03-31 07:00:00,2015-06-16 07:00:00,2015-06-16 07:00:00,WITHDRAWN,C04,2012-03-20 07:00:00,
public_queue,withdrawn,680,KERN SOLAR RANCH (FKA CALIFORNIA SOLAR RANCH),PGAE,,Diablo Canyon - Midway #3 500 KV Line,KERN,CA,solar,1000.0,,,,,1000.0,2011-03-31,2011-03-31 07:00:00,2018-03-31 07:00:00,2018-03-31 07:00:00,WITHDRAWN,C04,2013-05-15 07:00:00,
public_queue,withdrawn,681,CALAVERAS WIND PROJECT (100/383MW),SCE,,SCE Highwind Substation 230kV,KERN,CA,solar,100.0,wind,383.0,,,483.0,2011-03-31,2011-03-31 07:00:00,2015-05-01 07:00:00,2015-05-01 07:00:00,WITHDRAWN,C04,2012-02-23 08:00:00,
public_queue,withdrawn,682,CALRENEW-1 EXPANSION,PGAE,,Mendota Biomass Tap line 70 KV,FRESNO,CA,solar,1.25,,,,,1.25,2011-03-31,2011-03-31 07:00:00,2013-02-01 08:00:00,2013-01-01 08:00:00,WITHDRAWN,C04,2012-04-02 07:00:00,
public_queue,withdrawn,683,CAMDEN 1,PGAE,,Camden Substation 70kV Bus,FRESNO,CA,solar,14.0,,,,,14.0,2011-03-31,2011-03-31 07:00:00,2014-07-10 07:00:00,2014-07-10 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,684,CAMDEN 2,PGAE,,Caruthers - Kingsburg 70kV,FRESNO,CA,solar,7.0,,,,,7.0,2011-03-31,2011-03-31 07:00:00,2014-07-10 07:00:00,2014-07-10 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,685,CENTINELA SOLAR ENERGY  EXPANSION II - 45 MW EXPANSION,SDGE,,Imperial Valley 230 kV bus,IMPERIAL,CA,solar,45.0,,,,,45.0,2011-03-31,2011-03-31 07:00:00,2014-09-01 07:00:00,2014-09-01 07:00:00,WITHDRAWN,C04,2012-04-10 07:00:00,
public_queue,withdrawn,686,COLORADO RIVER 48 MW,SCE,,Colorado River Substation 230kV,RIVERSIDE,CA,solar,48.0,,,,,48.0,2011-03-31,2011-03-31 07:00:00,2014-09-01 07:00:00,2014-09-01 07:00:00,WITHDRAWN,C04,2012-04-26 15:58:59,
public_queue,withdrawn,688,COSTA,PGAE,,Henrietta - Lemoore 70 kV,KINGS,CA,solar,19.2,,,,,19.2,2011-03-31,2011-03-31 07:00:00,2013-08-30 07:00:00,2014-09-01 07:00:00,WITHDRAWN,C04,2013-05-02 07:00:00,
public_queue,withdrawn,689,COWBOY MESA WIND,SCE,,Four Corners Sub 345kV Bus,LINCOLN,NM,wind,1700.0,,,,,1700.0,2011-03-31,2011-03-31 07:00:00,2016-05-01 07:00:00,2016-05-01 07:00:00,WITHDRAWN,C04,2011-08-10 07:00:00,
public_queue,withdrawn,690,CPV NORTH CITY,SDGE,,Approx 4 mi south of the Penasquitos sub along the East side of the Penasquitos-Old Town 230kV line,SAN DIEGO,CA,Natural Gas,300.0,,,,,300.0,2011-05-23,2011-03-31 07:00:00,2015-06-30 07:00:00,2015-06-30 07:00:00,WITHDRAWN,C04,2011-06-14 16:04:06,
public_queue,withdrawn,691,CREED ENERGY CENTER,PGAE,,Lambie Switching Station 230 KV,SOLANO,CA,solar,3.0,,,,,3.0,2011-03-31,2011-03-31 07:00:00,2013-11-30 08:00:00,2013-10-30 07:00:00,WITHDRAWN,C04,2011-12-29 00:03:16,
public_queue,withdrawn,692,DEADHORSE WELLS GEOTHERMAL PROJECT,SCE,,Control Substation 115kV Bus,MINERAL,NV,Geothermal,27.0,,,,,27.0,2011-04-15,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-03-28 07:00:00,
public_queue,withdrawn,693,DEL SUR SOLAR,SCE,,Del Sur Substation 66kV Bus,LOS ANGELES,CA,solar,38.0,,,,,38.0,2011-03-31,2011-03-31 07:00:00,2012-06-01 07:00:00,2013-03-01 08:00:00,WITHDRAWN,C04,2012-04-13 22:29:28,
public_queue,withdrawn,694,DESERT BELL SOLAR,SCE,,"Keim Substation, 500kV, 7.1 miles northeast of Colorado River Station",RIVERSIDE,CA,solar,200.0,,,,,200.0,2011-03-31,2011-03-31 07:00:00,2014-01-01 08:00:00,,WITHDRAWN,C04,2011-07-15 21:03:58,
public_queue,withdrawn,695,DIXIE-COMSTOCK GEOTHERMAL PROJECT,SCE,,Control Sub 115kV Bus,CHURCHILL,NV,Geothermal,38.0,,,,,38.0,2011-03-31,2011-03-31 07:00:00,2014-12-31 08:00:00,2014-12-31 08:00:00,WITHDRAWN,C04,2013-05-03 07:00:00,
public_queue,withdrawn,696,DUNNIGAN,PGAE,,"Cortina - Vaca 230; Delevan - Vaca #1 230 KV, and Delevan - Vaca #2 230 KV",YOLO,CA,wind,301.35,,,,,301.35,2011-03-31,2011-03-31 07:00:00,2014-01-11 08:00:00,2014-11-01 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,697,EAGLE MOUNTAIN PUMP STORAGE #3,SCE,,Red Bluff Substation 230kV,RIVERSIDE,CA,Water,1400.0,,,,,1400.0,2011-03-31,2011-03-31 07:00:00,2017-07-01 07:00:00,2017-07-01 07:00:00,WITHDRAWN,C04,2012-01-13 01:01:46,
public_queue,withdrawn,698,EDWARDS CREEK GEOTHERMAL PROJECT,SCE,,Control Substation 115kV bus,CHURCHILL,NV,Geothermal,38.0,,,,,38.0,2011-03-31,2011-03-31 07:00:00,2014-12-31 08:00:00,2014-12-31 08:00:00,WITHDRAWN,C04,2012-03-28 07:00:00,
public_queue,withdrawn,699,EE BORREGO II,SDGE,,Borrego Substation 69kV bus,SAN DIEGO,CA,solar,45.0,,,,,45.0,2011-03-31,2011-03-31 07:00:00,2015-06-01 07:00:00,2015-06-01 07:00:00,WITHDRAWN,C04,2012-03-13 14:05:09,
public_queue,withdrawn,700,EE ROSAMOND,SCE,,Rosamond-Del Sur 66kV line,KERN,CA,solar,20.0,,,,,20.0,2011-03-31,2011-03-31 07:00:00,2015-12-31 08:00:00,2015-12-31 08:00:00,WITHDRAWN,C04,2012-04-26 16:12:07,
public_queue,withdrawn,701,EGP SOLAR 1,SDGE,,Borrego Substation 69kV,SAN DIEGO,CA,solar,28.0,,,,,28.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-01-19 14:38:43,
public_queue,withdrawn,702,EL SEGUNDO ENERGY CENTER 2 ( FKA EL SEGUNDO ENERGY CENTER-II),SCE,,El Segundo Substation 230kV Bus,LOS ANGELES,CA,Natural Gas,435.0,,,,,435.0,2011-03-31,2011-03-31 07:00:00,2017-06-01 07:00:00,2020-03-31 07:00:00,WITHDRAWN,C04,2017-04-14 07:00:00,IC Request
public_queue,withdrawn,703,ENRICO MATSON III,PGAE,,Panoche - Oro Loma 115 KV Tap,FRESNO,CA,solar,100.0,,,,,100.0,2011-03-31,2011-03-31 07:00:00,2014-06-23 07:00:00,2015-01-01 08:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,704,FORT MOJAVE SOLAR FARMS 2,SCE,,Mojave Generating Station 500 kV bus,SAN BERNARDINO,CA,solar,240.0,,,,,240.0,2011-03-31,2011-03-31 07:00:00,2016-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-03-12 07:00:00,
public_queue,withdrawn,706,GIFFEN 1,PGAE,,Giffen Substation 70KV,FRESNO,CA,solar,17.9,,,,,17.9,2011-03-31,2011-03-31 07:00:00,2014-03-01 08:00:00,2014-03-01 08:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,707,GOLDEN HILLS SOLAR FARM,PGAE,,Solado sub 115 KV bus,STANISLAUS,CA,solar,70.0,,,,,70.0,2011-03-31,2011-03-31 07:00:00,2014-07-01 07:00:00,2014-07-01 07:00:00,WITHDRAWN,C04,2013-05-03 07:00:00,
public_queue,withdrawn,708,GOLDEN HILLS 1 WIND,PGAE,,Tesla - Keslo 230 KV,ALAMEDA,CA,wind,50.0,,,,,50.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2013-05-03 07:00:00,
public_queue,withdrawn,710,GOOSE HAVEN ENERGY CENTER,PGAE,,Lambie Switching Station 230 KV,SOLANO,CA,solar,3.0,,,,,3.0,2011-03-31,2011-03-31 07:00:00,2013-11-30 08:00:00,2013-11-30 08:00:00,WITHDRAWN,C04,2011-12-29 00:04:58,
public_queue,withdrawn,711,GREAT VALLEY SOLAR,PGAE,,Corcoran-Smyrna 115kV line,TULARE,CA,solar,120.0,,,,,120.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-03-30 13:52:23,
public_queue,withdrawn,712,HARBOR COGENERATION,SCE,,Harbor Cogeneration Facility,LOS ANGELES,CA,Natural Gas,28.0,,,,,28.0,2011-03-31,2011-03-31 07:00:00,2015-05-01 07:00:00,2015-05-01 07:00:00,WITHDRAWN,C04,2012-04-16 22:54:25,
public_queue,withdrawn,713,HICKORY SOLAR FARM,SDGE,,Imperial Valley 230kV Sub,IMPERIAL,CA,solar,400.0,,,,,400.0,2011-03-31,2011-03-31 07:00:00,2014-07-01 07:00:00,2014-07-01 07:00:00,WITHDRAWN,C04,2011-06-16 07:00:00,
public_queue,withdrawn,714,HIDDEN HILLS RANCH,VEA,,Crazy Eye Tap Substation 230kV,NYE,NV,solar,540.0,,,,,540.0,2011-03-31,2011-03-31 07:00:00,2014-06-30 07:00:00,2014-12-01 08:00:00,WITHDRAWN,C04,2013-04-26 07:00:00,
public_queue,withdrawn,715,JACOBS CORNER SOLAR,PGAE,,Jacob Corner Substation 70KV Bus,KINGS,CA,solar,13.5,,,,,13.5,2011-03-31,2011-03-31 07:00:00,2013-02-01 08:00:00,2013-02-01 08:00:00,WITHDRAWN,C04,2012-03-12 07:00:00,
public_queue,withdrawn,716,JUNIPER SOLAR FARM,SCE,,Colorado River Substation 230kV Bus,RIVERSIDE,CA,solar,100.0,,,,,100.0,2011-03-31,2011-03-31 07:00:00,2014-07-01 07:00:00,2014-07-01 07:00:00,WITHDRAWN,C04,2012-03-22 23:12:50,
public_queue,withdrawn,717,KINGSOLAR I,PGAE,,Arco Sub 70 KV Bus,KINGS,CA,solar,20.0,,,,,20.0,2011-03-31,2011-03-31 07:00:00,2013-02-28 08:00:00,2013-06-01 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,718,KINGSOLAR III,PGAE,,Arco Sub 70 KV Bus,KINGS,CA,solar,20.0,,,,,20.0,2011-03-31,2011-03-31 07:00:00,2013-02-28 08:00:00,2014-06-01 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,719,LAMBIE ENERGY CENTER,PGAE,,Lambie Switching Station 230 KV,SOLANO,CA,solar,3.0,,,,,3.0,2011-03-31,2011-03-31 07:00:00,2013-11-30 08:00:00,2013-11-30 08:00:00,WITHDRAWN,C04,2011-12-29 00:05:53,
public_queue,withdrawn,721,LONE TREE WIND,PGAE,,Tesla - Westley 230 KV line,ALAMEDA,CA,wind,299.0,,,,,299.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-02-22 08:00:00,
public_queue,withdrawn,722,LOOP RANCH WIND,SCE,,Windhub Substation 230kV,KERN,CA,wind,299.0,,,,,299.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-01-03 19:33:53,
public_queue,withdrawn,724,MADISON SOLAR,PGAE,,Gates 230 KV Bus,KINGS,CA,solar,500.0,,,,,500.0,2011-03-31,2011-03-31 07:00:00,2017-12-31 08:00:00,2017-12-31 08:00:00,WITHDRAWN,C04,2012-02-23 08:00:00,
public_queue,withdrawn,725,MAGNOLIA SOLAR FARM,PGAE,,Hammond Sub 115 KV,FRESNO,CA,solar,90.0,,,,,90.0,2011-03-31,2011-03-31 07:00:00,2014-07-01 07:00:00,2014-07-01 07:00:00,WITHDRAWN,C04,2013-02-07 08:00:00,
public_queue,withdrawn,726,MARICOPA CALIFORNIA SOLAR FARMS I,PGAE,,Midway - Wheeler Ridge #1 and #2 230 kV,KERN,CA,solar,150.0,,,,,150.0,2011-03-31,2011-03-31 07:00:00,2013-10-30 07:00:00,2015-10-20 07:00:00,WITHDRAWN,C04,2012-04-02 07:00:00,
public_queue,withdrawn,727,MARICOPA CALIFORNIA SOLAR FARMS II,PGAE,,Midway - Wheeler Ridge #1 & #2 230 kV,KERN,CA,solar,150.0,,,,,150.0,2011-03-31,2011-03-31 07:00:00,2013-10-30 07:00:00,2013-10-30 07:00:00,WITHDRAWN,C04,2012-04-02 07:00:00,
public_queue,withdrawn,728,MARTELLA SOLAR,PGAE,,69 KV   POI is at a designated google coordinates,KINGS,CA,solar,20.0,,,,,20.0,2011-03-31,2011-03-31 07:00:00,2013-03-01 08:00:00,2013-03-01 08:00:00,WITHDRAWN,C04,2011-06-13 07:00:00,
public_queue,withdrawn,729,MENDOTA SOLAR I,PGAE,,Mendota Sub 115 KV Bus,FRESNO,CA,solar,75.0,,,,,75.0,2011-03-31,2011-03-31 07:00:00,2013-10-01 07:00:00,2013-10-01 07:00:00,WITHDRAWN,C04,2012-04-17 07:00:00,
public_queue,withdrawn,730,MESA SOLAR,SCE,,Colorado River Substation 230kV,RIVERSIDE,CA,solar,500.0,,,,,500.0,2011-03-31,2011-03-31 07:00:00,2018-12-31 08:00:00,2018-12-31 08:00:00,WITHDRAWN,C04,2012-04-18 19:41:30,
public_queue,withdrawn,731,MIMOSA SOLAR FARM,PGAE,,Kearney Sub 230 KV,FRESNO,CA,solar,75.0,,,,,75.0,2011-03-31,2011-03-31 07:00:00,2014-07-01 07:00:00,2014-07-01 07:00:00,WITHDRAWN,C04,2011-06-22 07:00:00,
public_queue,withdrawn,732,MOJAVE VIEW SOLAR,SCE,,Windhub Substation 230kV bus,KERN,CA,solar,200.0,,,,,200.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-03-12 18:03:19,
public_queue,withdrawn,733,MONTEREY WIND,PGAE,,Coburn Sub 230 KV,MONTEREY,CA,wind,150.0,,,,,150.0,2011-03-31,2011-03-31 07:00:00,2013-12-31 08:00:00,2013-12-31 08:00:00,WITHDRAWN,C04,2012-01-19 08:00:00,
